"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000163793",2.64206420586371,-0.125222942045317,0.737273678008207,-0.169845941582528,0.865131295634238,0.999962774395567
"ENSG00000248866",0.908275276709841,0.124136429261609,0.941872078537152,0.131797546705502,0.895144427070436,0.999962774395567
"ENSG00000258538",1.17687742782196,0.157023930789633,0.940295760771289,0.166994191977248,0.867374618886481,0.999962774395567
"ENSG00000163655",80.2832475537235,0.13674991699486,0.329381591407543,0.415171705287136,0.678016210419266,0.999962774395567
"ENSG00000170917",40.6485615225588,0.23652511690597,0.258427612418114,0.915247077093653,0.360061935390307,0.999962774395567
"ENSG00000130538",0.1485518473143,-0.306221499415,2.31973430374477,-0.132007143628761,0.894978641401277,0.999962774395567
"ENSG00000110958",1057.09425169552,-0.031129518820145,0.322993472987948,-0.0963781668161033,0.923220231747951,0.999962774395567
"ENSG00000260120",1.02328393387128,1.40509417164578,1.3067579782439,1.07525203215827,0.282261905652357,0.999962774395567
"ENSG00000246430",0.21008843303887,0.784420387350862,2.24711592731749,0.349078735909842,0.727030199943389,0.999962774395567
"ENSG00000165046",80.1608919792105,0.22354821417306,0.196182527629428,1.13949094689678,0.254498442119268,0.999962774395567
"ENSG00000198445",0.26538882553054,0.753297738453245,2.36712568907475,0.318233096759509,0.750308129117552,0.999962774395567
"ENSG00000006459",51.7354947802905,0.249681714249507,0.216679691922292,1.15230786989973,0.249194584170998,0.999962774395567
"ENSG00000230054",0.0395333758315225,-0.311452613224536,3.18533771580458,-0.0977769520886946,0.922109409241334,0.999962774395567
"ENSG00000100028",2312.95572009974,-0.232206753674077,0.149672371968434,-1.55143364550306,0.120797797432217,0.999962774395567
"ENSG00000197646",1.42242231812355,0.232204728967095,0.9329620544854,0.248889789087054,0.803446033943405,0.999962774395567
"ENSG00000172967",0.297299801704109,0.588717290093807,2.15228388498776,0.273531430588746,0.784444735083085,0.999962774395567
"ENSG00000260657",0.808787629934959,-0.504087754094768,1.02512770101736,-0.491731667766369,0.622909048219298,0.999962774395567
"ENSG00000261646",0.349001976431915,0.639429582321819,1.45664863639576,0.438973110155092,0.660681020505994,0.999962774395567
"ENSG00000129055",1266.5697013239,-0.0371315220172394,0.255414828861563,-0.145377314945817,0.884412974427318,0.999962774395567
"ENSG00000185291",60.9955950315156,-0.221946667140287,0.396406272110979,-0.559896961161478,0.575549721649551,0.999962774395567
"ENSG00000261425",1.82092820436373,-0.375322042825211,0.595921655094458,-0.629817761473561,0.528813823538875,0.999962774395567
"ENSG00000154328",505.796541267847,-0.0475263367028272,0.154992847110985,-0.306635677637403,0.759120694179067,0.999962774395567
"ENSG00000230153",0,NA,NA,NA,NA,NA
"ENSG00000185518",65.7761429595308,0.18735891200091,0.30598464222111,0.612314757501851,0.540329527649249,0.999962774395567
"ENSG00000230601",0.0992936827360166,-0.131117562906091,3.18533771580458,-0.0411628450746462,0.96716607388822,0.999962774395567
"ENSG00000119715",0.881656497523437,0.523693230532499,1.01363455292529,0.516648953038498,0.605401236420511,0.999962774395567
"ENSG00000250302",0.327302700721817,1.11516384127047,1.62023278311726,0.688273841197647,0.49128035146367,0.999962774395567
"ENSG00000234492",18.8330557627109,0.285938582226434,0.332287892851248,0.860514597064893,0.389505440593237,0.999962774395567
"ENSG00000253139",0.101918102550422,0.752527083322856,3.18420491410138,0.23633123609296,0.81317565042295,0.999962774395567
"ENSG00000166225",45.381900519931,0.0292522125385802,0.317161311129287,0.0922313394229093,0.926514238897726,0.999962774395567
"ENSG00000234503",12.5657139332489,0.00620390733645711,0.636215883418149,0.00975126132206232,0.992219742443319,0.999962774395567
"ENSG00000256073",237.893388292131,-0.197855886860973,0.328668202699608,-0.601992785538208,0.547178939702555,0.999962774395567
"ENSG00000169155",609.151527057564,0.00262235741705412,0.132461357668448,0.0197971503781345,0.984205191107906,0.999962774395567
"ENSG00000253641",0.197732689741781,0.452788623922311,1.90521996361815,0.237656875619985,0.812147233664541,0.999962774395567
"ENSG00000240654",2.24673559073448,0.0621425618741159,0.667175336057495,0.0931427744936313,0.925790135985734,0.999962774395567
"ENSG00000165959",233.73542058288,-0.275196071572362,0.321928096459065,-0.854837072623623,0.392641351440685,0.999962774395567
"ENSG00000182077",2.24240068590094,0.265331845994045,0.611988580224643,0.433556858032628,0.664610268963633,0.999962774395567
"ENSG00000173401",1.78796973032281,0.508141147344707,0.650993586882501,0.780562447286323,0.435059885667535,0.999962774395567
"ENSG00000246774",0.0409602770462968,0.415541127674888,3.1851696148357,0.130461224337757,0.896201530395858,0.999962774395567
"ENSG00000253678",0.0184040440410491,0.229550098012733,3.18533771580458,0.0720646030321313,0.942550495644034,0.999962774395567
"ENSG00000254055",0.082415389937966,0.415541127674889,3.1851696148357,0.130461224337757,0.896201530395858,0.999962774395567
"ENSG00000212766",0.654554083712933,0.339794381490544,1.05819677440967,0.321106990408381,0.748129313025136,0.999962774395567
"ENSG00000056291",28.9711826882352,-0.290336613273572,0.514508956407346,-0.564298462947858,0.572551027309321,0.999962774395567
"ENSG00000179468",0.1016941260059,-0.491785223824915,3.18533771580458,-0.154390293181424,0.877302006816503,0.999962774395567
"ENSG00000215568",0.310704867264179,1.56136258386226,1.8573413951639,0.840643829899929,0.400547496686974,0.999962774395567
"ENSG00000092108",528.429107453628,0.0975549174339704,0.301758507101083,0.323288043711362,0.746477107997159,0.999962774395567
"ENSG00000205850",0.25904614326004,0.366629527311887,2.38300980684741,0.153851455524188,0.877726861141995,0.999962774395567
"ENSG00000163728",110.148454500399,0.362307934099724,0.396130634707313,0.914617306403027,0.360392570029587,0.999962774395567
"ENSG00000206142",14.8323010272099,0.628899643681755,0.593418144036797,1.05979173370668,0.289239358300744,0.999962774395567
"ENSG00000225781",0.526422813985198,1.72882976913779,1.61342949921106,1.07152482955292,0.283933512510313,0.999962774395567
"ENSG00000236461",0,NA,NA,NA,NA,NA
"ENSG00000234692",0.0429594241363861,-0.311452613224536,3.18533771580458,-0.0977769520886945,0.922109409241335,0.999962774395567
"ENSG00000259222",0.0385062511478739,0.229550098012733,3.18533771580458,0.0720646030321313,0.942550495644034,0.999962774395567
"ENSG00000087448",177.080121586729,0.190870843237963,0.226641942699945,0.842169110289794,0.399693301495229,0.999962774395567
"ENSG00000159763",1.87242565017924,-0.612652248395462,1.00982261024579,-0.60669294010593,0.544054708274032,0.999962774395567
"ENSG00000228714",0,NA,NA,NA,NA,NA
"ENSG00000179387",66.3080550879398,0.167568944368547,0.498276695836944,0.33629697268319,0.736646932576866,0.999962774395567
"ENSG00000204148",0.0560877451500669,-0.131117562906091,3.18533771580458,-0.041162845074646,0.96716607388822,0.999962774395567
"ENSG00000184361",4.43857880203899,-0.326343735419009,0.562173157213026,-0.5805039447932,0.561574827318146,0.999962774395567
"ENSG00000177125",25.4999667201862,0.104898264323827,0.324165320915433,0.323594960829238,0.746244703545969,0.999962774395567
"ENSG00000181374",0.129261726668908,-0.491783662737179,2.80885393132718,-0.175083388015414,0.861014111094244,0.999962774395567
"ENSG00000166979",38.0546055724423,-0.00913009871558382,0.212913833561381,-0.0428816604485762,0.965795868143677,0.999962774395567
"ENSG00000164169",36.4816286781601,0.593757212653422,0.298173061592464,1.9913174231177,0.0464460011719592,0.999962774395567
"ENSG00000259504",0.206447588798141,-0.497603367526831,1.91101640812673,-0.260386758277291,0.794565456132248,0.999962774395567
"ENSG00000228707",0,NA,NA,NA,NA,NA
"ENSG00000257863",0.0276701150457608,0.229550098012733,3.18533771580458,0.0720646030321313,0.942550495644034,0.999962774395567
"ENSG00000169100",63820.8925106976,-0.10886445439642,0.435186758078332,-0.250155714473335,0.802466931334167,0.999962774395567
"ENSG00000034533",96.3051975188055,-0.1925667612486,0.218356430337526,-0.881891872618265,0.377835282562623,0.999962774395567
"ENSG00000186297",3.05336435972695,0.0824612408998929,0.597529328455859,0.138003671071661,0.890237516215234,0.999962774395567
"ENSG00000102699",278.323749165052,-0.129984099971587,0.248623114259151,-0.522815830534964,0.601102422110993,0.999962774395567
"ENSG00000164879",6.63001341923591,0.00542362767486685,0.377415866895573,0.0143704283539502,0.988534451709173,0.999962774395567
"ENSG00000223838",0,NA,NA,NA,NA,NA
"ENSG00000196639",33.5680399927913,0.0513422093859265,0.237355982125132,0.216308891506511,0.828746978707573,0.999962774395567
"ENSG00000176463",133.494550464023,-0.0576861172846644,0.255787073781131,-0.225523973639202,0.821571677429587,0.999962774395567
"ENSG00000114405",792.711866997726,0.153328852392764,0.448073540541962,0.342195730208275,0.732203598287485,0.999962774395567
"ENSG00000170180",0.592788928190291,0.963824104070678,1.38194885223234,0.697438333201523,0.485528518956564,0.999962774395567
"ENSG00000145375",22.9270701369523,-0.058979759108195,0.196532720966254,-0.300101473272343,0.764099755461008,0.999962774395567
"ENSG00000229625",401.656179938998,0.200696612527643,0.389814820423773,0.514851160121266,0.606657031929579,0.999962774395567
